72328.000000,9.000000,B
0.127610,0.158450,B
0.172450,0.180560,B
0.514530,0.431230,B
609.000000,0.067231,B
6.000000,1.948700,B
49416.000000,0.082509,B
0.160350,0.163690,B
0.185900,0.218510,B
899.000000,0.552390,B
0.066112,0.091276,B
7.000000,0.084527,B
0.123850,0.152950,B
0.170710,0.196990,B
0.504090,0.575310,B
9164.000000,0.083725,B
9.000000,2.298200,B
8.000000,9.000000,B
0.127360,0.156800,B
0.165480,0.229360,B
5414.000000,0.774070,B
70693.000000,0.087414,B
0.112970,0.083083,B
2.000000,0.164110,B
60197.000000,0.284450,B
7299.000000,0.079488,B
1.889100,2.091700,B
911.000000,0.090807,B
0.162920,0.099171,B
6663.000000,0.240720,B
343.000000,0.687780,B
71576.000000,0.087154,B
69.000000,1.797100,B
17.000000,0.096971,B
0.119180,0.109100,B
0.165090,0.191320,B
4409.000000,0.352630,B
9.000000,0.070589,B
2.000000,1.729100,B
0.049100,0.099784,B
0.157100,0.132250,B
162.000000,0.196480,B
0.487270,0.543040,B
0.093404,0.093073,B
7818.000000,2.043400,B
90162.000000,9.000000,B
0.119030,0.136420,B
816.000000,0.068267,B
0.049436,0.092095,B
0.159650,0.159320,B
50342.000000,0.546900,B
0.065605,0.098425,B
92.000000,1.841900,B
0.119040,0.100050,B
17794.000000,0.208270,B
49.000000,0.092722,B
2.229200,-0.091711,B
0.157250,0.156920,B
0.148380,0.183130,B
53583.000000,0.585270,B
0.067028,0.094886,B
85125.000000,9.000000,B
0.121370,0.150490,B
9.000000,0.242060,B
0.592200,0.422550,B
0.095669,0.084483,B
755.000000,2.034900,B
0.099743,9.000000,B
0.160740,0.154920,B
0.152890,0.191470,B
0.607580,0.308060,B
32.000000,0.072174,B
0.048166,0.096534,B
0.121450,0.147380,B
5821.000000,0.200950,B
954.000000,0.471130,B
75212.000000,0.104600,B
663.000000,2.095700,B
0.161670,0.154980,B
9.000000,0.177220,B
0.503720,0.561910,B
7847.000000,0.097269,B
8523.000000,0.093859,B
0.120910,0.146190,B
5603.000000,0.171350,B
48.000000,0.536290,B
76898.000000,0.095653,B
0.950000,2.175300,B
0.100810,9.000000,B
0.115110,0.146470,B
67.000000,0.188710,B
7.000000,0.562840,B
0.080278,0.092269,B
178.000000,1.980200,B
49016.000000,0.092906,B
0.082368,0.115400,B
0.150250,0.192640,B
9258.000000,0.574220,B
1.000000,0.072985,B
895.000000,1.850000,B
98.000000,0.098091,B
0.131960,0.101070,B
0.158830,0.203750,B
4104.000000,0.583540,B
76398.000000,0.075525,B
2.000000,1.683300,B
16.000000,0.103160,B
0.116340,0.152320,B
0.153050,0.185010,B
0.593390,0.267640,B
82.000000,0.066298,B
2.000000,1.775500,B
8.000000,0.048518,B
0.152150,0.173820,B
16749.000000,0.200650,B
243.000000,0.447410,B
0.075844,0.108580,B
8059.000000,2.352500,B
0.096382,9.000000,B
0.131310,0.147420,B
94.000000,0.184440,B
7011.000000,0.103560,B
53.000000,2.322800,B
347.000000,9.000000,B
0.124570,0.170500,B
4176.000000,0.235990,B
5.000000,0.565930,B
3606.000000,0.107190,B
0.100120,9.000000,B
0.121220,0.147220,B
5366.000000,0.183140,B
53672.000000,0.562460,B
264.000000,0.102940,B
1.000000,2.239200,B
0.135810,0.171050,B
54.000000,0.206840,B
3.000000,0.534690,B
28.000000,0.090048,B
2.163200,0.110350,B
9.000000,1.000000,B
0.104060,0.129250,B
0.540800,0.411310,B
67.000000,0.065138,B
0.761400,1.771400,B
0.048306,0.083276,B
0.153240,0.175860,B
0.173530,0.176080,B
489.000000,0.446880,B
1.000000,0.062089,B
1.838500,1.910200,B
0.048103,0.083121,B
0.142140,0.097197,B
0.176760,0.210970,B
0.542960,0.540770,B
152.000000,0.070620,B
1.800800,1.825100,B
0.048609,0.073040,B
0.127150,0.163700,B
0.153840,0.220590,B
1.000000,0.065738,B
1.819300,1.816800,B
6.000000,0.047843,B
0.128190,0.139630,B
0.204130,0.184520,B
0.493230,0.661510,B
7369.000000,0.060106,B
1.890200,1.869600,B
49599.000000,0.061286,B
0.113060,0.109760,B
0.140130,0.215450,B
514.000000,0.489900,B
59575.000000,0.091588,B
52.000000,1.727000,B
4.000000,0.060740,B
0.068322,0.068857,B
6336.000000,0.169300,B
0.545460,0.517810,B
0.058987,0.084135,B
32.000000,1.833300,B
7821.000000,0.063721,B
0.126570,0.173470,B
848.000000,0.194160,B
9.000000,0.502290,B
116.000000,0.058241,B
0.857400,1.838300,B
8482.000000,0.054515,B
0.135040,0.158710,B
5.000000,0.214940,B
8.000000,0.701960,B
10604.000000,0.056285,B
4.000000,1.803800,B
0.049448,0.056382,B
0.139010,0.170310,B
0.180050,0.239800,B
156.000000,0.578700,B
191.000000,0.102490,B
771.000000,2.347200,B
4.000000,9.000000,B
0.135340,0.120980,B
0.226680,0.209280,B
711.000000,0.650070,B
188.000000,1.747400,B
1.000000,0.056805,B
0.149630,0.116170,B
6597.000000,0.336700,B
0.057201,0.105280,B
8936.000000,1.801500,B
295.000000,0.056517,B
0.151050,0.113180,B
9.000000,0.245030,B
0.671360,0.660010,B
98.000000,0.059122,B
0.049389,0.054512,B
0.119440,0.142760,B
0.202220,0.242540,B
41.000000,0.476500,B
55312.000000,0.101350,B
29.000000,1.668800,B
4.000000,0.053369,B
0.150300,0.159780,B
1.000000,0.214140,B
0.542480,0.231010,B
0.057023,0.094588,B
1.793200,1.723300,B
0.049550,0.054958,B
0.153120,0.178640,B
4804.000000,0.229240,B
7.000000,0.493070,B
709.000000,0.108870,B
7282.000000,2.298600,B
56759.000000,9.000000,B
0.149950,0.161950,B
591.000000,0.205340,B
1.000000,0.523740,B
732.000000,0.101020,B
0.671500,2.208900,B
4825.000000,9.000000,B
0.152740,0.160390,B
177.000000,0.237960,B
18.000000,0.059849,B
1.810500,1.719100,B
9878.000000,0.055918,B
0.162030,0.158090,B
2.000000,0.193270,B
8258.000000,0.506750,B
10624.000000,0.058647,B
1.696900,1.643700,B
83.000000,0.061155,B
0.151120,0.179880,B
14212.000000,0.188700,B
95.000000,0.554800,B
63969.000000,0.097928,B
0.659900,2.003700,B
276.000000,9.000000,B
0.161950,0.175900,B
4.000000,0.141900,B
0.579320,0.576040,B
404.000000,1.714700,B
9374.000000,0.055583,B
0.142510,0.168670,B
0.200960,0.212010,B
2126.000000,0.597180,B
0.110740,0.065280,B
7605.000000,1.799500,B
0.049521,0.057597,B
0.078026,0.076024,B
0.128630,0.132040,B
24909.000000,0.677720,B
24.000000,0.041953,B
492.000000,1.898200,B
97.000000,0.063543,B
0.111540,0.119030,B
6553.000000,0.174000,B
3.000000,0.082827,B
229.000000,2.135700,B
368.000000,9.000000,B
0.117910,0.152980,B
321.000000,0.140600,B
1.000000,0.520980,B
9225.000000,0.088077,B
85.000000,1.770500,B
0.115790,0.147690,B
0.349170,0.573710,B
0.060777,0.088175,B
47.000000,1.750600,B
5.000000,0.065268,B
0.113530,0.112300,B
54232.000000,0.427630,B
588.000000,0.095074,B
1.695800,1.967300,B
0.072813,9.000000,B
0.133140,0.101250,B
0.172030,0.174040,B
0.547160,0.446290,B
621.000000,0.059098,B
1.728600,1.740800,B
